id_pedido,data_pedido,hora_pedido,cpf_cliente,telefone,segmento,produto,canal_venda,regiao,campanha,status_pedido,valor_plano,valor_fraude_estimado,qtd_sms_mes,media_historica_sms,variacao_sms_pct,uso_dados_gb,qtd_chargeback,score_credito,score_fraude,flag_fraude,tipo_fraude,em_blacklist,historico_fraudes_anteriores,regra_disparada,analista_responsavel,status_tratativa,data_fechamento,custo_operacional,mes_referencia,flag_novo_cliente,dias_desde_ativacao,qtd_linhas_ativas
PD-1003510,2025-08-23,23:19:08,692.082.832-30,(85) 999121277,NET,CNPJ Avançado,LOJA FÍSICA,SP-Interior,PROMO-500 - Móvel,APROVADO,29.9,0.0,11,9.3,18.3,7.85,0,623,0.271,0,,0,0,,Pedro R.,,,0.0,2025-08,0,256,6
PD-1003511,2025-08-30,23:19:08,311.005.912-97,(61) 991775578,Claro Residencial,Fibra 200MB,RETENÇÃO,DF,,APROVADO,99.9,0.0,9,3.2,181.2,13.08,0,562,0.136,0,,0,0,,,,,0.0,2025-08,0,777,1
PD-1003512,2025-07-27,23:19:08,919.392.845-67,(62) 997459558,Claro Residencial,Controle,RETENÇÃO,RJ,PROMO-500 - Móvel,PENDENTE,499.9,3656.26,492,11.7,4105.1,0.12,0,624,0.702,1,Fraude de Alto Uso (SMS),0,0,CTR-28,Ana L.,,,57.59,2025-07,1,1652,8
PD-1003513,2026-01-21,23:19:08,729.420.954-81,(51) 999629651,Claro Móvel,Combo Família,RETENÇÃO,PE,REC-100 - FPD,APROVADO,49.9,0.0,19,14.1,34.8,11.34,0,823,0.175,0,,0,0,,Juliana S.,,,0.0,2026-01,0,463,8
PD-1003514,2026-03-10,23:19:08,025.625.889-67,(62) 992140306,Claro Móvel,CNPJ Básico,RETENÇÃO,RS,REC-100 - FPD,APROVADO,79.9,0.0,16,14.3,11.9,19.59,0,504,0.172,0,,0,0,,Juliana S.,,,0.0,2026-03,0,1031,8
PD-1003515,2025-11-08,23:19:08,609.365.952-01,(51) 991189717,Claro Móvel,Pós-Pago,APP,SP-Interior,REC-100 - FPD,APROVADO,499.9,0.0,15,7.9,89.9,5.94,0,769,0.31,0,,0,0,,Juliana S.,,,0.0,2025-11,1,1601,8
PD-1003516,2025-04-16,23:19:08,096.170.159-59,(21) 999549610,NET,CNPJ Avançado,RETENÇÃO,RS,,APROVADO,149.9,0.0,11,5.7,93.0,7.67,0,872,0.219,0,,0,0,,Ana L.,,,0.0,2025-04,0,306,7
PD-1003517,2025-08-22,23:19:08,908.811.729-80,(71) 998758448,NET,Fibra 500MB,TELEVENDAS B2C,BA,,APROVADO,79.9,0.0,12,14.4,-16.7,11.65,0,689,0.331,0,,0,0,,Juliana S.,,,0.0,2025-08,1,590,6
PD-1003518,2025-08-12,23:19:08,129.014.870-68,(31) 998047291,Claro TV,Pós-Pago,E-COMMERCE,PE,,BLOQUEADO,99.9,0.0,10,9.1,9.9,7.04,0,763,0.175,0,,0,0,,,,,0.0,2025-08,1,715,8
PD-1003519,2026-01-23,23:19:08,936.763.201-63,(31) 998689889,Claro TV,CNPJ Básico,RETENÇÃO,PE,PROMO-500 - Móvel,APROVADO,79.9,0.0,19,6.6,187.9,7.74,0,525,0.316,0,,0,0,,Pedro R.,,,0.0,2026-01,0,604,4
PD-1003520,2025-08-26,23:19:08,254.278.207-97,(62) 999663092,Claro TV,Combo Família,TELEVENDAS B2C,BA,,APROVADO,499.9,0.0,15,10.7,40.2,11.99,0,874,0.345,0,,0,0,,Juliana S.,,,0.0,2025-08,0,1599,4
PD-1003521,2026-03-04,23:19:08,398.983.065-03,(21) 992663444,Claro TV,Combo Família,E-COMMERCE,SP-Interior,,PENDENTE,79.9,0.0,11,12.9,-14.7,9.31,0,815,0.175,0,,0,0,,Pedro R.,,,0.0,2026-03,0,816,4
PD-1003522,2025-09-14,23:19:08,632.543.107-42,(81) 999569401,Claro Móvel,TV Plus,RETENÇÃO,DF,,APROVADO,29.9,218.82,14,12.4,12.9,16.3,0,316,0.917,1,Fraude de Cancelamento,1,0,CTR-42,Juliana S.,,2025-09-29,96.8,2025-09,1,1305,1
PD-1003523,2025-07-20,23:19:08,367.303.718-37,(71) 995236326,Claro Móvel,Combo Família,TELEVENDAS B2C,PR,CAMP-VIP,APROVADO,149.9,0.0,0,12.1,-100.0,19.07,0,581,0.065,0,,0,0,,Ana L.,,,0.0,2025-07,0,609,5
PD-1003524,2025-04-08,23:19:08,043.321.819-60,(11) 991571945,Claro Empresas,Controle,TELEVENDAS B2C,MG,CAMP-VIP,APROVADO,149.9,0.0,9,5.2,73.1,9.71,0,619,0.308,0,,0,0,,Carlos M.,,,0.0,2025-04,0,1103,1
PD-1003525,2025-06-06,23:19:08,081.126.003-08,(41) 996061978,Claro Residencial,Controle,E-COMMERCE,BA,PROMO-500 - Móvel,APROVADO,99.9,0.0,5,5.0,0.0,13.95,0,703,0.203,0,,0,0,,Pedro R.,,,0.0,2025-06,0,1691,3
PD-1003526,2025-10-12,23:19:08,099.693.084-88,(81) 992493647,Claro Móvel,CNPJ Básico,APP,PR,,BLOQUEADO,49.9,501.64,19,1.1,1627.3,9.78,0,700,0.925,1,Conta Mula,0,0,CTR-12,,Aberta,,182.68,2025-10,0,1229,5
PD-1003527,2026-02-17,23:19:08,468.509.574-43,(11) 993257456,Claro Móvel,Fibra 500MB,E-COMMERCE,RS,,APROVADO,199.9,0.0,16,8.1,97.5,18.23,0,821,0.187,0,,0,0,,Carlos M.,,,0.0,2026-02,0,1572,1
PD-1003528,2025-11-20,23:19:08,101.622.499-98,(31) 997639301,Claro Residencial,Fibra 500MB,APP,DF,,APROVADO,199.9,0.0,8,8.2,-2.4,3.01,0,684,0.229,0,,0,0,,Pedro R.,,,0.0,2025-11,0,389,2
PD-1003529,2025-06-22,23:19:08,893.891.190-83,(41) 994728772,Claro Empresas,Fibra 500MB,E-COMMERCE,RJ,,APROVADO,299.9,0.0,14,2.8,400.0,6.03,0,886,0.057,0,,0,0,,,,,0.0,2025-06,0,356,4
PD-1003530,2026-03-22,23:19:08,995.299.787-72,(62) 993904421,NET,TV Plus,TELEVENDAS B2C,RS,,APROVADO,499.9,0.0,16,1.9,742.1,14.91,0,599,0.248,0,,0,0,,Pedro R.,,,0.0,2026-03,0,111,6
PD-1003531,2026-01-23,23:19:08,305.548.851-02,(81) 992356346,Claro Móvel,CNPJ Avançado,RETENÇÃO,BA,,APROVADO,79.9,0.0,17,12.6,34.9,8.33,0,554,0.228,0,,0,0,,,,,0.0,2026-01,0,1308,5
PD-1003532,2025-05-28,23:19:08,995.299.787-72,(62) 993904421,Claro Móvel,Pré-Pago,LOJA FÍSICA,RS,CAMP-VIP,APROVADO,29.9,0.0,17,13.0,30.8,19.88,0,599,0.218,0,,0,0,,,,,0.0,2025-05,0,664,8
PD-1003533,2025-08-18,23:19:08,464.170.805-31,(11) 990520596,Claro Móvel,Pós-Pago,APP,MG,REC-100 - FPD,PENDENTE,299.9,0.0,8,2.0,300.0,3.39,0,602,0.121,0,,0,0,,,,,0.0,2025-08,0,497,5
PD-1003534,2026-03-10,23:19:08,684.748.836-07,(71) 996253500,Claro Móvel,Controle,APP,CE,,PENDENTE,299.9,0.0,18,1.3,1284.6,10.9,0,865,0.119,0,,0,0,,Carlos M.,,,0.0,2026-03,1,73,6
PD-1003535,2026-03-26,23:19:08,436.453.804-42,(21) 991033804,Claro Empresas,Pré-Pago,RETENÇÃO,SP-Interior,REC-100 - FPD,APROVADO,199.9,0.0,8,7.6,5.3,10.67,0,752,0.245,0,,0,0,,Pedro R.,,,0.0,2026-03,1,1348,4
PD-1003536,2025-05-06,23:19:08,518.426.945-00,(61) 993678901,Claro Empresas,CNPJ Básico,LOJA FÍSICA,RS,,APROVADO,199.9,0.0,19,6.8,179.4,10.0,0,590,0.023,0,,0,0,,Pedro R.,,,0.0,2025-05,0,1345,2
PD-1003537,2025-08-31,23:19:08,793.341.016-66,(85) 997986040,Claro TV,Controle,RETENÇÃO,SP-Capital,,APROVADO,199.9,0.0,9,13.1,-31.3,14.39,0,826,0.089,0,,0,0,,Pedro R.,,,0.0,2025-08,1,462,6
PD-1003538,2025-11-02,23:19:08,609.365.952-01,(51) 991189717,Claro TV,Fibra 1GB,APP,SP-Interior,REC-200 - Automático,PENDENTE,199.9,0.0,0,11.3,-100.0,14.33,0,769,0.107,0,,0,0,,,,,0.0,2025-11,0,618,8
PD-1003539,2026-02-14,23:19:08,558.393.866-13,(41) 991776460,Claro Residencial,Pré-Pago,TELEVENDAS B2C,PR,PROMO-500 - Móvel,APROVADO,199.9,0.0,20,10.0,100.0,12.85,0,665,0.066,0,,0,0,,Carlos M.,,,0.0,2026-02,1,1560,5
PD-1003540,2025-10-04,23:19:08,343.161.172-40,(11) 995442103,Claro Empresas,CNPJ Avançado,LOJA FÍSICA,SP-Capital,,APROVADO,499.9,0.0,0,9.4,-100.0,8.42,0,650,0.028,0,,0,0,,,,,0.0,2025-10,0,309,1
PD-1003541,2025-04-29,23:19:08,838.065.787-59,(85) 995395626,Claro Móvel,Fibra 1GB,TELEVENDAS B2C,BA,,APROVADO,299.9,0.0,1,6.2,-83.9,14.97,0,638,0.074,0,,0,0,,,,,0.0,2025-04,0,1335,4
PD-1003542,2026-02-24,23:19:08,153.641.547-15,(61) 993393983,NET,Controle,APP,SP-Interior,,APROVADO,79.9,0.0,1,9.6,-89.6,19.19,0,610,0.298,0,,0,0,,Pedro R.,,,0.0,2026-02,0,1345,3
PD-1003543,2026-01-25,23:19:08,328.569.146-30,(41) 991446410,Claro Empresas,Combo Família,RETENÇÃO,BA,,BLOQUEADO,99.9,500.05,7,7.2,-2.8,150.72,0,316,0.773,1,Fraude de Alto Uso (Dados),1,0,CTR-74,Pedro R.,Fechada,2026-02-16,80.78,2026-01,0,1430,2
PD-1003544,2025-04-05,23:19:08,755.037.589-97,(61) 997592234,Claro Empresas,Fibra 1GB,LOJA FÍSICA,SP-Interior,PROMO-500 - Móvel,APROVADO,49.9,0.0,18,7.7,133.8,11.82,0,549,0.119,0,,0,0,,,,,0.0,2025-04,0,173,7
PD-1003545,2025-08-15,23:19:08,179.706.239-72,(71) 996266039,Claro TV,Pós-Pago,LOJA FÍSICA,RJ,,CANCELADO,149.9,1502.39,3,3.2,-6.3,16.38,2,734,0.973,1,Chargeback,0,0,CTR-12,Ana L.,,,110.16,2025-08,0,1225,2
PD-1003546,2025-10-30,23:19:08,863.210.613-39,(51) 993596069,Claro Móvel,Pré-Pago,LOJA FÍSICA,DF,REC-100 - FPD,PENDENTE,499.9,3748.88,10,8.7,14.9,15.62,0,655,0.73,1,Fraude de Cancelamento,0,0,CTR-12,Carlos M.,,2025-11-19,199.7,2025-10,0,1812,7
PD-1003547,2025-04-16,23:19:08,757.574.758-33,(62) 992861403,Claro Empresas,Plano Família,TELEVENDAS B2C,SP-Capital,,APROVADO,29.9,0.0,17,12.8,32.8,19.07,0,853,0.195,0,,0,0,,Carlos M.,,,0.0,2025-04,0,97,2
PD-1003548,2025-04-18,23:19:08,850.116.880-92,(61) 996213813,Claro TV,TV HD,RETENÇÃO,SP-Capital,REC-200 - Automático,APROVADO,299.9,386.16,20,6.3,217.5,11.65,0,573,0.735,1,Fraude de Subscrição,0,0,CTR-30,Pedro R.,Em andamento,2025-05-03,193.62,2025-04,0,709,7
PD-1003549,2025-12-14,23:19:08,989.992.751-75,(85) 998673780,Claro Empresas,Fibra 1GB,APP,DF,,CANCELADO,149.9,863.99,8,7.2,11.1,10.17,3,823,0.975,1,Chargeback,0,0,CTR-53,,,,89.81,2025-12,0,690,6
PD-1003550,2025-10-05,23:19:08,270.289.517-18,(81) 990257489,NET,Pré-Pago,APP,RJ,,CANCELADO,99.9,1068.63,7,14.4,-51.4,19.94,0,709,0.653,1,Fraude de Cancelamento,0,0,CTR-53,,,2025-10-26,139.84,2025-10,0,983,1
PD-1003551,2026-01-04,23:19:08,720.259.094-79,(85) 996007679,NET,Fibra 200MB,APP,SP-Interior,,APROVADO,49.9,483.04,5,3.6,38.9,11.24,0,281,0.91,0,,1,5,CTR-53,Juliana S.,Aberta,2026-01-06,92.61,2026-01,0,712,4
PD-1003552,2025-09-22,23:19:08,519.098.624-05,(85) 990891328,Claro Móvel,TV HD,LOJA FÍSICA,SP-Capital,,APROVADO,499.9,0.0,12,9.8,22.4,11.3,0,860,0.247,0,,0,0,,Juliana S.,,,0.0,2025-09,0,623,4
PD-1003553,2025-05-11,23:19:08,842.599.599-61,(11) 990495294,NET,Pós-Pago,RETENÇÃO,RJ,,APROVADO,99.9,1022.47,18,7.3,146.6,5.78,0,618,0.757,1,Fraude de Subscrição,0,0,CTR-74,Ana L.,,2025-05-18,65.05,2025-05,0,617,7
PD-1003554,2025-05-04,23:19:08,404.337.009-68,(81) 993884275,Claro Móvel,Fibra 500MB,TELEVENDAS B2C,SP-Capital,,APROVADO,99.9,0.0,7,14.5,-51.7,14.32,0,646,0.254,0,,0,0,,Juliana S.,,,0.0,2025-05,1,1755,7
PD-1003555,2026-01-18,23:19:08,491.630.097-92,(61) 991501223,Claro Móvel,CNPJ Básico,RETENÇÃO,MG,,BLOQUEADO,199.9,1000.22,2,3.0,-33.3,15.51,0,327,0.939,1,Fraude de Identidade,1,1,CTR-42,Ana L.,Fechada,2026-02-12,169.18,2026-01,0,60,2
PD-1003556,2025-10-22,23:19:08,742.761.707-58,(81) 997679933,Claro Residencial,Pré-Pago,LOJA FÍSICA,PE,CAMP-VIP,APROVADO,199.9,0.0,20,4.8,316.7,13.49,0,557,0.32,0,,0,0,,Juliana S.,,,0.0,2025-10,0,1233,2
PD-1003557,2026-01-20,23:19:08,418.621.042-75,(31) 993635160,Claro Empresas,Pré-Pago,LOJA FÍSICA,SP-Capital,CAMP-VIP,APROVADO,79.9,512.42,12,2.1,471.4,3.01,0,845,0.677,1,Fraude de Cancelamento,0,0,CTR-12,Carlos M.,Fechada,2026-02-13,12.84,2026-01,0,103,7
PD-1003558,2026-02-18,23:19:08,658.833.987-41,(21) 994079175,Claro Móvel,Plano Família,E-COMMERCE,RJ,CAMP-VIP,APROVADO,299.9,3097.69,8,4.6,73.9,118.67,0,666,0.944,1,Fraude de Alto Uso (Dados),0,0,CTR-12,Ana L.,Em andamento,2026-03-19,91.18,2026-02,1,1178,3
PD-1003559,2025-07-08,23:19:08,472.727.423-18,(41) 990053648,Claro Residencial,Combo Família,TELEVENDAS B2C,BA,,APROVADO,79.9,213.33,20,8.3,141.0,7.6,0,534,0.983,1,Fraude de Subscrição,0,0,CTR-12,,Fechada,2025-07-18,183.37,2025-07,1,854,6
PD-1003560,2026-01-17,23:19:08,816.093.068-53,(85) 990710615,NET,Pós-Pago,RETENÇÃO,DF,,APROVADO,29.9,0.0,18,4.7,283.0,13.03,0,729,0.267,0,,0,0,,,,,0.0,2026-01,0,1584,3
PD-1003561,2025-06-21,23:19:08,565.060.983-58,(51) 991233658,Claro Móvel,Plano Família,E-COMMERCE,BA,CAMP-VIP,APROVADO,99.9,0.0,14,14.6,-4.1,5.14,0,758,0.069,0,,0,0,,Juliana S.,,,0.0,2025-06,0,825,7
PD-1003562,2025-08-04,23:19:08,955.172.084-96,(51) 998900282,Claro Residencial,Controle,APP,PR,,APROVADO,199.9,0.0,4,10.1,-60.4,4.09,0,703,0.121,0,,0,0,,Pedro R.,,,0.0,2025-08,0,658,7
PD-1003563,2025-04-12,23:19:08,848.197.374-18,(62) 997623020,Claro Móvel,CNPJ Avançado,RETENÇÃO,RJ,REC-100 - FPD,PENDENTE,199.9,0.0,19,8.0,137.5,17.86,0,536,0.238,0,,0,0,,Juliana S.,,,0.0,2025-04,0,733,5
PD-1003564,2025-08-16,23:19:08,395.004.797-48,(11) 991803501,Claro TV,Pós-Pago,RETENÇÃO,BA,,APROVADO,499.9,0.0,0,6.0,-100.0,7.58,0,568,0.317,0,,0,0,,,,,0.0,2025-08,0,1045,6
PD-1003565,2025-07-14,23:19:08,053.315.869-23,(31) 992970445,Claro Móvel,TV Plus,TELEVENDAS B2C,BA,,APROVADO,29.9,0.0,8,9.1,-12.1,16.49,0,512,0.058,0,,0,0,,Pedro R.,,,0.0,2025-07,0,525,3
PD-1003566,2025-05-06,23:19:08,008.254.780-77,(51) 990153219,Claro Empresas,Fibra 200MB,TELEVENDAS B2C,BA,,APROVADO,29.9,0.0,5,14.1,-64.5,5.01,0,649,0.294,0,,0,0,,,,,0.0,2025-05,0,1740,6
PD-1003567,2025-08-09,23:19:08,833.901.981-79,(51) 997164770,Claro Móvel,Pós-Pago,E-COMMERCE,DF,,APROVADO,29.9,0.0,20,9.8,104.1,6.51,0,662,0.335,0,,0,0,,Juliana S.,,,0.0,2025-08,1,1352,6
PD-1003568,2025-11-15,23:19:08,891.179.720-38,(61) 999763953,Claro Residencial,TV Plus,E-COMMERCE,MG,PROMO-500 - Móvel,APROVADO,99.9,0.0,14,12.5,12.0,6.6,0,637,0.144,0,,0,0,,,,,0.0,2025-11,0,1048,8
PD-1003569,2025-06-28,23:19:08,972.466.572-93,(51) 991446060,NET,CNPJ Básico,E-COMMERCE,PE,,PENDENTE,99.9,0.0,19,3.2,493.8,9.83,0,566,0.248,0,,0,0,,,,,0.0,2025-06,0,1402,6
PD-1003570,2025-11-14,23:19:08,057.303.627-92,(51) 996649830,Claro Empresas,TV Plus,E-COMMERCE,MG,PROMO-500 - Móvel,BLOQUEADO,199.9,0.0,11,4.7,134.0,7.07,0,572,0.158,0,,0,0,,Juliana S.,,,0.0,2025-11,0,876,8
PD-1003571,2025-04-07,23:19:08,425.690.877-66,(21) 999061856,Claro TV,Controle,E-COMMERCE,MG,CAMP-VIP,CANCELADO,99.9,647.65,11,7.1,54.9,16.63,0,501,0.722,1,Fraude de Identidade,0,0,CTR-42,Carlos M.,Em andamento,,194.2,2025-04,0,557,2
PD-1003572,2025-05-30,23:19:08,826.068.887-18,(62) 999042613,Claro TV,Plano Família,TELEVENDAS B2C,SP-Interior,,APROVADO,499.9,0.0,17,9.4,80.9,17.2,0,885,0.32,0,,0,0,,Juliana S.,,,0.0,2025-05,0,1000,4
PD-1003573,2026-01-23,23:19:08,743.326.831-90,(21) 993414828,Claro TV,Fibra 200MB,RETENÇÃO,SP-Capital,CAMP-VIP,APROVADO,99.9,0.0,5,6.2,-19.4,10.53,0,571,0.341,0,,0,0,,Ana L.,,,0.0,2026-01,0,873,7
PD-1003574,2025-06-12,23:19:08,551.687.409-03,(85) 990133260,NET,Plano Família,LOJA FÍSICA,RJ,,CANCELADO,29.9,0.0,10,8.4,19.0,7.77,0,553,0.231,0,,0,0,,Juliana S.,,,0.0,2025-06,0,1192,7
PD-1003575,2025-10-31,23:19:08,477.695.874-13,(21) 994819613,NET,CNPJ Avançado,E-COMMERCE,BA,REC-200 - Automático,PENDENTE,499.9,0.0,6,9.9,-39.4,17.92,0,728,0.238,0,,0,0,,Pedro R.,,,0.0,2025-10,0,1280,8
PD-1003576,2026-02-20,23:19:08,509.025.425-73,(11) 996565123,NET,Fibra 1GB,APP,BA,,APROVADO,49.9,181.15,0,3.9,-100.0,4.23,0,578,0.921,1,Fraude de Subscrição,0,0,CTR-30,Carlos M.,Em andamento,,69.4,2026-02,0,1267,3
PD-1003577,2025-05-31,23:19:08,743.326.831-90,(21) 993414828,Claro Residencial,Fibra 200MB,E-COMMERCE,SP-Capital,,BLOQUEADO,299.9,2360.77,407,3.9,10335.9,0.86,0,571,0.691,1,Fraude de Alto Uso (SMS),0,0,CTR-53,Pedro R.,Fechada,,135.36,2025-05,0,1667,3
PD-1003578,2025-09-20,23:19:08,561.497.840-36,(62) 990919088,Claro Móvel,Plano Família,E-COMMERCE,SP-Capital,,APROVADO,79.9,0.0,7,11.6,-39.7,8.17,0,604,0.069,0,,0,0,,Juliana S.,,,0.0,2025-09,0,982,8
PD-1003579,2025-04-10,23:19:08,965.047.735-86,(71) 993116163,Claro Empresas,Fibra 1GB,RETENÇÃO,DF,REC-200 - Automático,APROVADO,29.9,0.0,8,4.5,77.8,9.51,0,838,0.268,0,,0,0,,Juliana S.,,,0.0,2025-04,0,1114,2
PD-1003580,2025-12-19,23:19:08,532.426.425-06,(51) 992415646,Claro Empresas,Fibra 500MB,TELEVENDAS B2C,SP-Capital,CAMP-VIP,APROVADO,29.9,0.0,18,3.7,386.5,1.0,0,735,0.185,0,,0,0,,,,,0.0,2025-12,0,209,7
PD-1003581,2025-05-12,23:19:08,862.895.090-59,(21) 991191407,NET,Pós-Pago,TELEVENDAS B2C,DF,,APROVADO,49.9,0.0,3,14.5,-79.3,10.57,0,532,0.339,0,,0,0,,Ana L.,,,0.0,2025-05,0,713,3
PD-1003582,2025-12-14,23:19:08,113.798.440-97,(21) 992571860,Claro TV,Fibra 500MB,E-COMMERCE,MG,,CANCELADO,149.9,1400.58,485,8.5,5605.9,1.05,0,533,0.651,1,Fraude de Alto Uso (SMS),0,0,CTR-61,Juliana S.,Fechada,2026-01-08,83.49,2025-12,0,1397,1
PD-1003583,2025-11-03,23:19:08,989.992.751-75,(85) 998673780,Claro Empresas,Fibra 200MB,RETENÇÃO,DF,,APROVADO,99.9,0.0,18,7.3,146.6,11.91,0,823,0.126,0,,0,0,,Carlos M.,,,0.0,2025-11,0,1048,2
PD-1003584,2025-11-25,23:19:08,039.438.040-32,(61) 993462023,Claro Móvel,Controle,TELEVENDAS B2C,PE,,CANCELADO,149.9,896.45,8,2.7,196.3,3.08,0,868,0.832,1,Conta Mula,0,0,CTR-53,Ana L.,,,111.52,2025-11,0,846,4
PD-1003585,2025-06-16,23:19:08,504.043.333-53,(85) 994323775,Claro TV,Fibra 1GB,APP,DF,,CANCELADO,99.9,193.37,444,1.9,23268.4,1.55,0,381,0.864,1,Fraude de Alto Uso (SMS),1,2,CTR-28,Carlos M.,Fechada,,34.29,2025-06,0,1098,2
PD-1003586,2026-01-31,23:19:08,539.885.472-81,(31) 993670600,Claro Móvel,Fibra 200MB,TELEVENDAS B2C,PR,,APROVADO,199.9,0.0,4,14.6,-72.6,12.28,0,697,0.228,0,,0,0,,Ana L.,,,0.0,2026-01,0,1438,5
PD-1003587,2025-05-08,23:19:08,721.970.546-69,(31) 997395861,Claro Residencial,TV Plus,LOJA FÍSICA,PR,,APROVADO,49.9,0.0,2,1.1,81.8,4.68,0,762,0.202,0,,0,0,,Carlos M.,,,0.0,2025-05,0,1741,6
PD-1003588,2025-11-09,23:19:08,219.947.113-63,(41) 997709241,Claro Residencial,Fibra 200MB,APP,DF,CAMP-VIP,PENDENTE,499.9,0.0,1,9.8,-89.8,17.04,0,584,0.108,0,,0,0,,Carlos M.,,,0.0,2025-11,1,1216,2
PD-1003589,2026-03-23,23:19:08,543.520.904-21,(81) 997693677,Claro Empresas,CNPJ Básico,APP,BA,,CANCELADO,499.9,0.0,17,9.6,77.1,10.15,0,587,0.143,0,,0,0,,Ana L.,,,0.0,2026-03,0,257,5
PD-1003590,2025-11-03,23:19:08,914.560.833-18,(21) 996071696,NET,Fibra 500MB,TELEVENDAS B2C,CE,,CANCELADO,29.9,248.29,13,7.5,73.3,5.59,0,759,0.921,1,Fraude de Identidade,0,0,CTR-53,Juliana S.,Em andamento,2025-11-14,150.32,2025-11,0,1601,4
PD-1003591,2025-12-23,23:19:08,136.193.990-91,(71) 999792396,Claro TV,Pré-Pago,LOJA FÍSICA,DF,,APROVADO,499.9,2972.99,7,3.9,79.5,7.66,0,280,0.777,0,,1,4,CTR-53,Juliana S.,Aberta,2025-12-30,65.5,2025-12,0,1716,8
PD-1003592,2025-08-08,23:19:08,607.676.164-53,(51) 996150439,Claro Empresas,Plano Família,APP,RS,,APROVADO,99.9,0.0,15,4.0,275.0,6.51,0,745,0.249,0,,0,0,,Ana L.,,,0.0,2025-08,0,533,7
PD-1003593,2026-01-08,23:19:08,950.052.812-73,(61) 999367565,NET,TV Plus,TELEVENDAS B2C,PR,,PENDENTE,49.9,0.0,2,14.6,-86.3,3.5,0,724,0.027,0,,0,0,,Carlos M.,,,0.0,2026-01,1,460,4
PD-1003594,2025-07-16,23:19:08,740.633.569-39,(31) 999625101,Claro Móvel,Pós-Pago,TELEVENDAS B2C,SP-Capital,,APROVADO,149.9,0.0,19,4.6,313.0,9.89,0,713,0.163,0,,0,0,,Juliana S.,,,0.0,2025-07,0,846,7
PD-1003595,2026-02-24,23:19:08,608.680.347-64,(51) 997740121,Claro TV,Pré-Pago,APP,RJ,,APROVADO,99.9,197.33,7,8.6,-18.6,9.53,0,716,0.798,1,Conta Mula,0,0,CTR-42,Juliana S.,Aberta,2026-03-03,141.72,2026-02,0,1136,5
PD-1003596,2025-07-06,23:19:08,064.628.792-32,(71) 994856386,Claro Empresas,Plano Família,RETENÇÃO,CE,,APROVADO,149.9,0.0,8,6.0,33.3,16.86,0,751,0.275,0,,0,0,,Juliana S.,,,0.0,2025-07,1,1223,6
PD-1003597,2026-01-01,23:19:08,084.289.107-71,(21) 991709062,Claro Móvel,Fibra 1GB,RETENÇÃO,CE,,APROVADO,79.9,719.98,15,2.4,525.0,16.85,0,521,0.826,0,,0,0,CTR-28,,Em andamento,2026-01-13,123.47,2026-01,0,962,3
PD-1003598,2025-09-17,23:19:08,934.768.701-46,(31) 997033593,Claro TV,Fibra 1GB,TELEVENDAS B2C,MG,,CANCELADO,199.9,1624.28,16,8.0,100.0,14.55,0,829,0.7,1,Fraude de Identidade,0,0,CTR-28,Pedro R.,Aberta,2025-09-24,105.21,2025-09,0,1609,5
PD-1003599,2026-01-25,23:19:08,054.119.986-79,(85) 990688246,Claro Empresas,TV HD,TELEVENDAS B2C,PE,,CANCELADO,299.9,2861.45,4,5.7,-29.8,13.74,6,792,0.687,1,Chargeback,0,0,CTR-28,Pedro R.,Em andamento,2026-02-05,119.45,2026-01,0,1285,6
PD-1003600,2025-03-27,23:19:08,532.426.425-06,(51) 992415646,Claro Móvel,CNPJ Avançado,RETENÇÃO,SP-Capital,,PENDENTE,499.9,1940.15,6,9.0,-33.3,19.69,0,735,0.933,1,Fraude Corporativa,0,0,CTR-42,Ana L.,,2025-04-05,124.19,2025-03,0,577,1
PD-1003601,2026-01-06,23:19:08,490.211.586-93,(85) 991023137,Claro Móvel,Controle,E-COMMERCE,BA,,APROVADO,49.9,0.0,1,10.5,-90.5,4.52,0,767,0.208,0,,0,0,,Ana L.,,,0.0,2026-01,0,804,1
PD-1003602,2025-03-28,23:19:08,331.637.351-60,(62) 992067274,Claro TV,Pós-Pago,E-COMMERCE,PE,,APROVADO,79.9,0.0,20,11.3,77.0,4.72,0,734,0.214,0,,0,0,,Ana L.,,,0.0,2025-03,0,735,3
PD-1003603,2025-05-31,23:19:08,493.618.324-21,(11) 992783722,Claro Empresas,TV Plus,E-COMMERCE,RS,CAMP-VIP,APROVADO,79.9,0.0,4,4.5,-11.1,11.5,0,804,0.124,0,,0,0,,,,,0.0,2025-05,0,979,7
PD-1003604,2025-04-22,23:19:08,137.189.490-58,(11) 997866313,Claro Residencial,Plano Família,LOJA FÍSICA,PE,REC-200 - Automático,APROVADO,29.9,0.0,12,1.8,566.7,1.03,0,762,0.322,0,,0,0,,Pedro R.,,,0.0,2025-04,0,1455,5
PD-1003605,2026-02-18,23:19:08,168.457.759-01,(81) 996009980,Claro TV,Controle,RETENÇÃO,SP-Interior,,APROVADO,29.9,0.0,6,5.4,11.1,15.07,0,773,0.064,0,,0,0,,Juliana S.,,,0.0,2026-02,0,1154,3
PD-1003606,2026-03-12,23:19:08,268.943.012-04,(81) 991108790,Claro Móvel,Fibra 1GB,LOJA FÍSICA,MG,,APROVADO,49.9,0.0,4,14.0,-71.4,9.52,0,739,0.043,0,,0,0,,Pedro R.,,,0.0,2026-03,1,235,3
